Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,External,Internal,We,Et,RV
Huawei Technologies,https://de.wikipedia.orgwikiHuawei,4,0,0,1,0.5,28,28,0,0,1,0,0,0,0,0,0
Humana,https://www.linkedin.com,4,0,0,1,1,26,23,108,543,1,5.027777778,0,0,0,0,0
Hyatt Hotels Corporation,https://www.hospitalitynet.org,4,0,0,2,0.6666666667,25,25,124,0,1,0,0,0,0,0,1
Idea Cellular,https://in.linkedin.com,4,0,0,1,0.5,28,22,108,544,1,5.037037037,0,0,0,0,0
images,https://www.crunchbase.com,4,0,0,1,1,24,24,1,0,1,0,1,0,0,1,1
independent,https://www.merriam-webster.com,4,0,0,1,1,17,28,129,1313,1,10.17829457,20,113,65.65,0.1550387597,1
Independiente,https://int.soccerway.com,4,0,0,2,2,22,22,215,0,1,0,0,0,0,0,1
Indite Technologies,https://www.indiamart.com,4,0,0,1,0.5,79,24,812,2601,1,3.20320197,794,21,3.27581864,0.9778325123,0
Inditex,https://www.inditexcareers.com,4,1,1,1,1,24,24,0,0,1,0,0,0,0,0,1
Indra,https://www.indracompany.com,4,1,1,1,1,24,24,0,0,1,0,0,0,0,0,1
Industrial,http://www.ppgasianpaints.com,4,0,0,1,1,27,27,0,0,1,0,0,0,0,0,0
Infotech,https://en.wikipedia.org,4,0,0,2,2,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Ingram Micro,https://www.ingrammicrocloud.com,4,1,0.5,1,0.5,40,24,61,1067,1,17.49180328,13,43,82.07692308,0.2131147541,1
INPS,https://en.wikipedia.org,4,0,0,1,1,32,24,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Inside Secure,https://www.crunchbase.com,4,0,0,2,1,22,22,1,0,1,0,1,0,0,1,0
Instituto Mexicano del Seguro Social,https://en.wikipedia.org,4,0,0,1,0.2,31,30,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
insurance,https://www.linkedin.com,4,0,0,1,1,23,20,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Intel Corporation,https://hi.wikipedia.orgwikiइंटेल,4,0,0,1,0.5,28,28,0,0,1,0,0,0,0,0,0
InterContinental,https://en.wikipedia.org,4,0,0,2,2,27,19,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
International Business Machines,https://en.wikipedia.org,4,0,0,1,0.3333333333,29,26,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
International Mission of Mercy,https://www.facebook.com,4,0,0,1,0.25,26,27,0,74,1,0,17,29,4.352941176,0,0
International Paper,https://login.ipaper.com,4,0,0,1,0.5,16,18,0,5,1,0,0,0,0,0,1
Intertek,https://twitter.cominter,4,0,0,2,2,19,19,0,0,1,0,0,0,0,0,0
Intesa Sanpaolo,https://www.forbes.com,4,0,0,1,0.5,14,18,321,1165,1,3.629283489,68,252,17.13235294,0.2118380062,0
iqvia,https://www.youtube.comchannel,4,0,0,2,2,29,29,0,0,1,0,0,0,0,0,0
Itaú Unibanco,https://www.linkedin.com,4,0,0,2,1,23,19,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Jabil,https://www.facebook.comJabil,4,1,1,2,2,16,24,0,0,1,0,0,0,0,0,0
Jacobs,https://en.wikipedia.org,4,0,0,3,3,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Jaguar Land Rover,https://www.jaguarlandrovercareers.com,4,1,0.3333333333,1,0.3333333333,8,28,16,337,1,21.0625,0,0,0,0,1
JCPenney,https://jobs.jcp.com,4,1,1,1,1,10,20,41,0,1,0,0,0,0,0,0
John Deere,https://www.deere.co.in,4,0,0,1,0.5,18,19,91,391,1,4.296703297,10,80,39.1,0.1098901099,1
Johnson & Johnson,https://www.jnj.comtag,4,0,0,1,0.3333333333,19,19,0,0,1,0,0,0,0,0,1
Johnson & Johnson,https://www.linkedin.com,4,0,0,1,0.3333333333,21,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Johnson Controls,https://ie.linkedin.comj,4,0,0,2,1,20,20,0,0,1,0,0,0,0,0,0
Jones Lang LaSalle,https://en.wikipedia.org,4,0,0,1,0.3333333333,27,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
JPMorgan,https://en.wikipedia.org,4,0,0,1,1,30,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
JPMorgan Chase & Co,https://en.wikipedia.org,4,0,0,1,0.25,26,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Junta de Andalucía,https://es.wikipedia.org,4,0,0,1,0.3333333333,25,22,294,1266,1,4.306122449,97,199,13.05154639,0.3299319728,0
Kaiser Permanente,https://play.google.comstoreappsdetails,4,0,0,1,0.5,34,34,0,0,1,0,0,0,0,0,0
KBR,https://www.linkedin.com,4,0,0,1,1,27,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Kellogg Company,https://www.linkedin.com,4,0,0,1,0.5,22,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
kellyservices,https://www.linkedin.comkell,4,0,0,1,1,16,24,0,0,1,0,0,0,0,0,0
Kimberly,https://www.linkedin.com,4,0,0,1,1,24,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
KLM,https://en.wikipedia.org,4,0,0,2,2,32,24,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Kotak Mahindra Bank,https://www.kotak.com,4,1,0.3333333333,1,0.3333333333,52,19,198,2574,1,13,35,159,73.54285714,0.1767676768,1
KPMG,https://en.wikipedia.org,4,0,0,2,2,32,24,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
KPMG,https://www.kpmgcareers.co.uk,4,0,0,3,3,4,29,81,1403,1,17.32098765,13,69,107.9230769,0.1604938272,1
Kroger,https://www.linkedin.comkro,4,0,0,1,1,17,25,0,0,1,0,0,0,0,0,0
Kuehne,https://www.youtube.comchannel,4,0,0,1,1,25,25,0,0,1,0,0,0,0,0,0
L'Oréal,https://en.wikipedia.org,4,0,0,1,1,30,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
L3,https://www.crunchbase.com,4,0,0,1,1,26,26,1,0,1,0,1,0,0,1,0
LafargeHolcim,https://www.facebook.comLa,4,0,0,1,1,13,21,0,0,1,0,0,0,0,0,0
Larsen & Toubro,https://www.moneycontrol.com,4,0,0,3,1,54,24,706,7160,1,10.14164306,114,584,62.80701754,0.1614730878,0
lavoratore indipendente,https://www.seco.admin.chseco,4,0,0,1,0.5,20,26,0,0,1,0,0,0,0,0,0
Le Groupe La Poste,https://fr.wikipedia.org,4,0,0,1,0.25,26,21,519,1648,1,3.175337187,351,204,4.695156695,0.676300578,0
Lear Corporation,https://www.glassdoor.co.in,4,0,0,1,0.5,24,24,128,0,1,0,0,0,0,0,0
Leidos,https://www.glassdoor.co.in,4,0,0,2,2,24,25,128,0,1,0,0,0,0,0,0
Leonardo,https://www.imdb.com,4,0,0,2,2,65,18,146,657,1,4.5,19,89,34.57894737,0.1301369863,0
LG Electronics,hi.wikipedia.orgwikiऍलजी_इलैक्ट्रॉनिक्स,4,0,0,1,0.5,36,36,0,0,1,0,0,0,0,0,0
LIC,https://www.facebook.com,4,0,0,1,1,10,24,0,74,1,0,17,29,4.352941176,0,0
LifeSpan,https://www.lifespanfitness.com,4,1,1,1,1,53,25,79,345,1,4.367088608,1,39,345,0.01265822785,1
LinkedIn,https://apps.apple.com,4,0,0,1,1,16,21,79,1793,1,22.69620253,6,69,298.8333333,0.07594936709,0
Lloyds Banking Group,https://en.wikipedia.org,4,0,0,1,0.3333333333,28,20,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Lockheed Martin,https://www.lockheedmartinjobs.com,4,1,0.5,2,1,39,23,162,186,1,1.148148148,124,35,1.5,0.7654320988,1
Los Angeles Unified School District,https://www.facebook.com,4,0,0,1,0.2,31,32,0,74,1,0,17,29,4.352941176,0,0
M&T Bank,https://hi-in.facebook.comMandTBank,4,0,0,2,1,30,30,0,0,1,0,0,0,0,0,0
Machine Vibration Engineers,https://www.justdial.com,4,0,0,1,0.3333333333,26,26,231,0,1,0,0,0,0,0,0
Macquarie Group,https://au.linkedin.com,4,0,0,1,0.5,31,20,108,544,1,5.037037037,0,0,0,0,0
Macy's,https://en.wikipedia.orgwiki,4,0,0,1,1,19,27,0,0,1,0,0,0,0,0,0
Magna International,https://economictimes.indiatimes.com,4,0,0,2,1,29,29,476,0,1,0,54,395,0,0.1134453782,0
Maharashtra government,https://economictimes.indiatimes.com,4,0,0,1,0.5,31,31,476,0,1,0,54,395,0,0.1134453782,0
Mahindra Satyam,https://www.moneycontrol.com,4,0,0,4,2,52,26,706,7175,1,10.16288952,115,583,62.39130435,0.1628895184,0
ManpowerGroup,https://www.linkedin.com,4,0,0,2,2,23,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Manulife,https://en.wikipedia.orgwiki,4,0,0,1,1,18,25,0,0,1,0,0,0,0,0,0
MAPFRE,https://www.mapfre.es,4,1,1,2,2,48,21,161,607,1,3.770186335,24,125,25.29166667,0.149068323,1
Marks & Spencer,https://www.myntra.com,4,0,0,1,0.3333333333,19,19,370,0,1,0,0,0,0,0,0
Marriott International,https://hi-in.facebook.comयात्रा कंपनी,4,0,0,1,0.5,35,35,0,0,1,0,0,0,0,0,0
Mars,https://www.mars.com,4,1,1,4,4,17,17,109,0,1,0,55,52,0,0.504587156,1
Marsh,https://en.wikipedia.org,4,0,0,2,2,30,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Mary Kay Cosmetics,https://www.linkedin.comma,4,0,0,1,0.3333333333,18,23,0,0,1,0,0,0,0,0,0
Mary Kay Inc,https://www.linkedin.com,4,0,0,1,0.3333333333,23,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Massachusetts Institute of Technology,https://hi.wikipedia.orgwiki,4,0,0,1,0.25,40,33,0,0,1,0,0,0,0,0,0
Mastercard,https://www.mastercard.com,4,0,0,1,1,8,17,0,8,1,0,0,1,0,0,1
Mayo Clinic,https://www.mayoclinichealthsystem.org,4,0,0,1,0.5,23,31,92,732,1,7.956521739,10,88,73.2,0.1086956522,1
McDonald's Corporation,https://www.britannica.com,4,0,0,2,1,23,23,189,0,1,0,0,0,0,0,1
McKesson,https://www.mckesson.eu,4,1,1,2,2,12,17,0,511,1,0,0,0,0,0,1
McKinsey & Company,https://en.wikipedia.org,4,0,0,1,0.3333333333,27,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Me Stesso,https://www.amazon.com,4,0,0,1,0.5,21,21,2,0,1,0,0,3,0,0,0
Medtronic,https://www.medtronicdiabetes.com,4,1,1,1,1,40,25,207,2492,1,12.03864734,62,139,40.19354839,0.2995169082,1
Mercer,https://www.mercer.co.in,4,1,1,1,1,18,19,118,947,1,8.025423729,54,62,17.53703704,0.4576271186,1
Merck,https://www.merckmillipore.com,4,1,1,1,1,56,26,195,0,1,0,0,0,0,0,1
Merrill Lynch,https://www.bofaml.com,4,1,0.5,1,0.5,57,21,63,873,1,13.85714286,0,0,0,0,1
MetLife,https://www.linkedin.com,4,0,0,1,1,24,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Mi Casa,http://www.micasa.in,4,0,0,1,0.5,16,17,18,437,1,24.27777778,0,0,0,0,0
Miami,https://www.facebook.com,4,0,0,2,2,10,23,0,74,1,0,17,29,4.352941176,0,0
MICHELIN,https://www.michelinman.com,4,0,0,1,1,9,27,87,932,1,10.71264368,25,78,37.28,0.2873563218,1
Michigan,https://www.uofmhealth.org,4,2,2,1,1,34,25,77,271,1,3.519480519,31,48,8.741935484,0.4025974026,1
Microsoft,https://www.linkedin.com,4,0,0,1,1,24,23,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
MID Managing International Diffusion,https://www.linkedin.com,4,0,0,3,0.75,28,31,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Ministerio de Educación,https://www.educacionyfp.gob.es,4,0,0,1,0.3333333333,32,24,1051,5323,1,5.064700285,30,1003,177.4333333,0.02854424358,1
Miur,https://www.istruzione.it,4,1,1,1,1,71,23,186,1147,1,6.166666667,78,94,14.70512821,0.4193548387,1
Mondelēz International,https://www.facebook.com,4,0,0,1,0.5,20,23,0,74,1,0,17,29,4.352941176,0,0
Monsanto Company,https://www.linkedin.com,4,0,0,1,0.5,21,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Morgan Stanley,https://en.wikipedia.org,4,0,0,3,1.5,27,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Motor Company,https://en.wikipedia.org,4,0,0,2,1,28,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Motorola,https://www.gsmarena.com,4,0,0,1,1,63,21,163,860,1,5.27607362,5,143,172,0.03067484663,0
MphasiS,https://www.moneycontrol.com,4,0,0,5,5,56,27,706,7175,1,10.16288952,115,583,62.39130435,0.1628895184,0
MSD,https://www.msd-animal-health.com,4,1,1,1,1,56,33,84,407,1,4.845238095,0,0,0,0,1
My Home,https://www.myhomebhooja.com,4,1,0.5,1,0.5,347,25,118,1400,1,11.86440678,0,0,0,0,1
My Own Business,https://www.myownbusiness.co.uk,4,1,0.3333333333,1,0.3333333333,0,23,14,172,1,12.28571429,1,13,172,0.07142857143,1
NAB,https://au.linkedin.com,4,0,0,1,1,36,23,108,544,1,5.037037037,32,76,17,0.2962962963,0
NASA,https://twitter.comnasa,4,1,1,2,2,23,23,0,0,1,0,0,0,0,0,0
National Guard,https://www.army.mil,4,0,0,1,0.5,42,17,94,890,1,9.468085106,13,46,68.46153846,0.1382978723,1
National Oilwell Varco,https://www.forbes.com,4,0,0,1,0.3333333333,20,20,321,1165,1,3.629283489,68,252,17.13235294,0.2118380062,0
National Rail,https://www.nationalrail.co.uk,4,0,0,1,0.5,21,21,60,0,1,0,14,43,0,0.2333333333,1
Nationwide's,https://www.nationwide.co.uk,4,0,0,1,1,47,19,156,860,1,5.512820513,0,0,0,0,1
Natura,https://naturaeco.com,4,1,1,1,1,4,16,27,717,1,26.55555556,11,28,65.18181818,0.4074074074,1
NBCUniversal Media,https://en.wikipedia.org,4,0,0,1,0.5,24,19,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
NCR Corporation,https://it-it.facebook.comAzienda di informatica,4,0,0,2,1,42,42,0,0,1,0,0,0,0,0,0
Nedbank,https://www.facebook.com,4,0,0,2,2,8,22,0,74,1,0,17,29,4.352941176,0,0
Nessuna azienda,https://www.linkedin.com,4,0,0,2,1,23,20,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Nestlé,https://en.wikipedia.org,4,0,0,1,1,29,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
New York,https://studyabroad.shiksha.com,4,0,0,1,0.5,21,29,309,1824,1,5.902912621,54,253,33.77777778,0.1747572816,0
New York Life Insurance Company,https://www.facebook.com,4,0,0,1,0.2,27,27,0,74,1,0,17,29,4.352941176,0,0
New York University,https://www.topuniversities.com,4,0,0,1,0.3333333333,22,22,105,0,1,0,12,75,0,0.1142857143,0
NHS,https://www.jobs.nhs.uk,4,1,1,1,1,26,23,105,549,1,5.228571429,0,0,0,0,1
NHS trusts,https://www.england.nhs.uk,4,0,0,1,0.5,7,25,53,493,1,9.301886792,12,32,41.08333333,0.2264150943,1
Nielsen,https://www.linkedin.com,4,0,0,2,2,24,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Nike,https://www.facebook.com,4,0,0,1,1,9,23,0,74,1,0,17,29,4.352941176,0,0
Ninguna,https://en.wikipedia.org,4,0,0,1,1,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
NOCOMPANY,https://www.no-company.co,4,1,1,1,1,9,25,2,3,1,1.5,2,2,1.5,1,0
NOCOMPANY,https://www.no-company.co,4,0,0,1,1,17,25,2,3,1,1.5,2,2,1.5,1,0
Nordstrom,https://www.pinterest.comnordstrom,4,1,1,1,1,26,26,0,0,1,0,0,0,0,0,0
Northrop Grumman Corporation,https://www.facebook.com,4,0,0,1,0.3333333333,25,23,0,74,1,0,17,29,4.352941176,0,0
Northwell Health,https://www.facebook.com,4,0,0,1,0.5,15,22,0,74,1,0,17,29,4.352941176,0,0
Northwestern Mutual,https://www.facebook.com,4,0,0,1,0.5,17,23,0,74,1,0,17,29,4.352941176,0,0
Novartis,https://en.wikipedia.orgwiki,4,0,0,3,3,17,25,0,0,1,0,0,0,0,0,0
Novo Nordisk,https://www.novonordisk-us.com,4,0,0,1,0.5,22,22,22,0,1,0,0,0,0,0,1
NXP Semiconductors,https://www.forbes.com,4,0,0,1,0.5,16,21,321,1165,1,3.629283489,68,252,17.13235294,0.2118380062,0
OASIS TOURS INDIA PVT. LTD,https://oasistours.in,4,0,0,1,0.2,25,25,26,253,1,9.730769231,3,26,84.33333333,0.1153846154,1
of Coca,https://www.coca-colaindia.com,4,0,0,1,0.5,50,27,179,1038,1,5.798882682,76,85,13.65789474,0.4245810056,1
Office Depot,https://en.wikipedia.org,4,0,0,1,0.5,27,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
on,https://connect.secure.wellsfargo.com,4,0,0,3,3,21,35,7,123,1,17.57142857,0,0,0,0,1
Oracle,https://www.facebook.com,4,0,0,1,1,9,22,0,74,1,0,17,29,4.352941176,0,0
Orange,https://www.orange-business.com,4,1,1,1,1,60,26,70,1228,1,17.54285714,8,68,153.5,0.1142857143,1
Orange Business Services,https://www.glassdoor.co.in,4,0,0,1,0.3333333333,23,24,128,0,1,0,0,0,0,0,0
own business,https://www.scu.edum,4,0,0,1,0.5,18,18,0,0,1,0,0,0,0,0,0
P&G,https://www.pgcareers.com,4,1,1,1,1,52,25,36,1033,1,28.69444444,15,34,68.86666667,0.4166666667,1
Pacific Gas and Electric Company,https://www.facebook.com,4,0,0,1,0.2,28,29,0,74,1,0,17,29,4.352941176,0,0
Panera Bread,https://www.facebook.com,4,0,0,1,0.5,10,22,0,74,1,0,17,29,4.352941176,0,0
Parker,https://www.youtube.comchannel,4,0,0,1,1,28,28,0,0,1,0,0,0,0,0,0
particular,https://www.merriam-webster.com,4,0,0,3,3,17,27,129,1313,1,10.17829457,20,113,65.65,0.1550387597,0
PayPal,https://play.google.comstoreappsdetailsid=co,4,0,0,2,2,40,40,0,0,1,0,0,0,0,0,0
PCS INFORMATICA,https://www.facebook.com,4,0,0,2,1,15,24,0,74,1,0,17,29,4.352941176,0,0
PDVSA Petróleos de Venezuela S.A.,https://www.linkedin.com,4,0,0,1,0.2,29,30,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Pearson,https://en.wikipedia.org,4,0,0,3,3,28,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
pemex,https://energy.economictimes.indiatimes.com,4,0,0,1,1,39,39,141,0,1,0,23,121,0,0.1631205674,0
Penn State University,https://gopsusports.com,4,0,0,1,0.3333333333,21,21,208,0,1,0,0,0,0,0,1
PepsiCo,https://en.wikipedia.org,4,0,0,2,2,29,20,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Petrobras,https://www.britannica.com,4,0,0,1,1,22,22,189,0,1,0,38,151,0,0.2010582011,0
PETRONAS,https://www.linkedin.com,4,0,0,1,1,26,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Pfizer,https://www.pfizerindia.com,4,0,0,1,1,42,22,1,92,1,92,1,0,92,1,1
Pharmaceutical Product Development,https://en.wikipedia.org,4,0,0,1,0.3333333333,28,31,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Pharmaceuticals,www.bayer.inthisisbayer,4,0,0,1,1,17,18,0,0,1,0,0,0,0,0,1
Philip Morris International's,https://www.youtube.comchannel,4,0,0,1,0.3333333333,28,28,0,0,1,0,0,0,0,0,0
Ping An Insurance,https://www.bloomberg.com,4,0,0,1,0.3333333333,23,23,2,93,1,46.5,0,2,0,0,0
Pnc,https://www.naukri.com,4,0,0,1,1,20,20,0,0,1,0,0,0,0,0,0
Pôle emploi,https://fr.wikipedia.org,4,0,0,1,0.5,24,22,519,1648,1,3.175337187,351,204,4.695156695,0.676300578,0
Poste italiane,https://it.wikipedia.org,4,0,0,1,0.5,26,19,299,2041,1,6.826086957,134,198,15.23134328,0.4481605351,0
Posteamos.Com,https://www.lusha.com,4,0,0,1,1,49,16,42,227,1,5.404761905,11,29,20.63636364,0.2619047619,0
Prefeitura de,https://www.goiania.go.gov.br,4,0,0,1,0.5,26,27,77,379,1,4.922077922,17,49,22.29411765,0.2207792208,1
PricewaterhouseCoopers,https://en.wikipedia.org,4,0,0,1,1,23,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Primerica,https://www.primericabusinessopportunity.com,4,1,1,1,1,36,36,0,0,1,0,0,0,0,0,0
private,https://support.google.com,4,0,0,1,1,23,23,0,0,1,0,0,0,0,0,0
Private,https://www.ugc.ac.in,4,0,0,1,1,19,20,459,39519,1,86.09803922,37,2147,1068.081081,0.08061002179,1
Progressive,https://www.linkedin.com,4,0,0,1,1,24,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Promobroker Agente de Seguros y de Fianzas S A de C V,https://www.linkedin.com,4,0,0,3,0.25,43,48,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
PromSvyazNedvizhimost,https://cbonds.comco,4,0,0,1,1,20,20,0,0,1,0,0,0,0,0,1
Prosegur,https://www.linkedin.com,4,0,0,4,4,24,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Providence Health & Services,https://www.glassdoor.co.in,4,0,0,1,0.25,26,27,128,0,1,0,0,0,0,0,0
Prudential Financial,https://www.prudentialplc.com,4,0,0,1,0.5,13,22,120,1686,1,14.05,0,0,0,0,1
Publix Super Markets,https://www.forbes.com,4,0,0,1,0.3333333333,17,21,321,1165,1,3.629283489,68,252,17.13235294,0.2118380062,0
Purdue University,https://www.purdueglobal.edu,4,1,0.5,1,0.5,41,24,216,2106,1,9.75,0,0,0,0,1
Qatar Airways,https://www.facebook.com,4,0,0,2,1,12,21,0,74,1,0,17,29,4.352941176,0,0
Qualcomm,https://twitter.comqual,4,0,0,2,2,20,20,0,0,1,0,0,0,0,0,0
Queensland Health,https://www.facebook.com,4,0,0,1,0.5,15,23,0,74,1,0,17,29,4.352941176,0,0
Quest Diagnostics,https://www.facebook.com,4,0,0,2,1,16,20,0,74,1,0,17,29,4.352941176,0,0
Rabobank,https://www.rabobank.nl,4,0,0,4,4,23,16,109,32,1,0.2935779817,0,0,0,0,1
Randstad,https://en.wikipedia.org,4,0,0,3,3,29,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Raytheon,https://www.raytheon.com,4,1,1,1,1,17,17,68,0,1,0,0,0,0,0,1
RE,https://en.wikipedia.org,4,1,1,5,5,32,24,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Regions Bank,https://www.facebook.comBankRetail Bank,4,0,0,1,0.5,31,31,0,0,1,0,0,0,0,0,0
Reliance,https://en.wikipedia.org,4,0,0,2,2,26,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Reliance Communications,https://economictimes.indiatimes.com,4,0,0,1,0.5,27,27,477,0,1,0,54,395,0,0.1132075472,0
Renault,https://www.carwale.comrenault-cars,4,1,1,2,2,29,29,0,0,1,0,0,0,0,0,0
Rio Tinto,https://www.linkedin.com,4,0,0,1,0.5,22,20,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Rite Aid,https://en.wikipedia.org,4,0,0,1,0.5,27,20,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Robert Bosch,https://en.wikipedia.org,4,0,0,3,1.5,28,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Roche,https://en.wikipedia.org,4,0,0,2,2,30,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Rockwell Automation,https://www.rockwellautomation.com,4,0,0,1,0.5,16,19,42,263,1,6.261904762,0,43,0,0,1
Rodan,https://www.facebook.com,4,0,0,2,2,9,23,0,74,1,0,17,29,4.352941176,0,0
Rogers Communications,https://www.glassdoor.co.in,4,0,0,2,1,24,25,128,0,1,0,0,0,0,0,0
Rolls,https://en.wikipedia.org,4,0,0,2,2,31,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Royal Bank of Canada,https://ca.linkedin.com,4,0,0,1,0.25,22,21,108,543,1,5.027777778,31,77,17.51612903,0.287037037,0
Royal Mail,https://www.linkedin.com,4,0,0,1,0.5,24,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
RR Donnelley,https://www.youtube.com,4,0,0,1,0.5,10,21,13,11,1,0.8461538462,2,11,5.5,0.1538461538,0
Rutgers University,https://studyabroad.shiksha.com,4,0,0,1,0.5,45,26,311,1824,1,5.864951768,54,251,33.77777778,0.1736334405,0
SABIC,https://www.facebook.com,4,0,0,2,2,10,24,0,74,1,0,17,29,4.352941176,0,0
Safeway,https://en.wikipedia.org,4,0,0,1,1,28,21,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
SAIC,https://www.saic.com,4,2,2,3,3,18,20,68,361,1,5.308823529,12,56,30.08333333,0.1764705882,1
Sainsbury's,https://www.facebook.com,4,0,0,1,1,9,22,0,74,1,0,17,29,4.352941176,0,0
Saint,https://en.wikipedia.org,4,0,0,1,1,30,23,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Saipem,https://www.euro-petrole.com,4,0,0,1,1,67,25,90,1423,1,15.81111111,9,59,158.1111111,0.1,0
Sakri IT Solutions Pvt Ltd,https://www.justdial.com,4,0,0,1,0.2,26,26,231,0,1,0,0,0,0,0,0
Salesforce,https://en.wikipedia.org,4,0,0,2,2,27,22,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
Sam's Club,https://www.facebook.com,4,0,0,1,0.5,9,22,0,74,1,0,17,29,4.352941176,0,0
Samsung,https://www.gsmarena.com,4,0,0,3,3,64,22,163,863,1,5.294478528,5,143,172.6,0.03067484663,0
Samsung Electronics,https://www.samsung.com,4,0,0,1,0.5,20,20,327,0,1,0,28,257,0,0.08562691131,1
Sanofi,https://www.linkedin.com,4,0,0,2,2,24,22,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Santander,https://www.santander.com.ar,4,1,1,2,2,19,20,657,1943,1,2.95738204,0,0,0,0,1
SAP,https://en.wikipedia.org,4,0,0,1,1,32,24,280,1298,1,4.635714286,91,188,14.26373626,0.325,0
SAS,https://www.linkedin.com,4,0,0,1,1,26,24,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
Sasol,https://www.reuters.com,4,0,0,1,1,17,21,91,884,1,9.714285714,24,69,36.83333333,0.2637362637,0
Saudi Aramco,https://www.linkedin.com,4,0,0,1,0.5,24,21,108,543,1,5.027777778,11,97,49.36363636,0.1018518519,0
