Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,RV
danske bank,https://danskebank.dk,2,1,0.5,1,0.5,15,12,131,0,1,0,1
davita,https://timesofindia.indiatimes.com,2,0,0,0,0,47,31,584,2258,0,3.866438356,0
db schenker,https://www.dbschenker.com,2,1,0.5,1,0.5,47,17,221,543,1,2.457013575,1
decathlon france,https://www.linkedin.com,2,1,0.5,1,0.5,24,20,108,0,1,0,0
dell,https://hi.wikipedia.org wiki डेल,2,0,0,4,4,16,32,0,0,1,0,0
dell emc,https://www.delltechnologies.com,2,0,0,1,0.5,53,26,66,0,1,0,1
deloitte,https://www2.deloitte.com,2,1,1,2,2,53,17,134,0,1,0,1
delphi,https://hi.wikipedia.org wiki,2,0,0,1,1,19,26,0,1225,1,0,0
delta air lines,https://en.wikipedia.org,2,1,0.3333333333,1,0.3333333333,15,21,279,3051,1,10.93548387,0
departament d'ensenyament - generalitat de catalunya,https://web.gencat.cat,2,0,0,0,0,40,40,330,1225,0,3.712121212,1
department of veterans affairs,https://en.wikipedia.org,2,1,0.25,1,0.25,28,25,279,543,1,1.946236559,0
desjardins,https://ca.linkedin.com,2,1,1,2,2,12,18,108,924,1,8.555555556,0
deutsche bank,https://deutschebank.co.in,2,2,1,1,0.5,37,15,68,0,1,0,1
dhl,https://www.dhl.co.in e...,2,1,1,1,1,60,23,0,0,1,0,1
dhl supply chain - Buscar con Google,https://www.dhl.com DHL Supply Chain,2,0,0,0,0,42,33,0,1275,0,0,1
diageo,https://www.diageo.com,2,1,1,0,0,46,16,267,545,1,2.041198502,1
dimension data,https://za.linkedin.com,2,1,0.5,1,0.5,13,21,108,1225,1,11.34259259,0
dollar general,https://en.wikipedia.org,2,1,0.5,2,1,14,20,279,1225,1,4.390681004,0
duke energy corporation,https://en.wikipedia.org,2,0,0,1,0.3333333333,13,22,279,1442,1,5.168458781,0
dupont,https://www.dupont.co.in,2,1,1,1,1,14,18,78,543,1,6.961538462,1
dxc technology,https://www.linkedin.com,2,1,0.5,1,0.5,15,22,108,908,1,8.407407407,0
eaton,https://www.eaton.com,2,1,1,1,1,12,16,122,0,1,0,1
ebay,https://sellglobal.ebay.in,2,1,1,5,5,21,22,16,1225,1,76.5625,1
ecolab,https://en.wikipedia.org,2,1,1,3,3,13,22,279,892,1,3.197132616,0
edf,https://www.edf.fr,2,2,2,2,2,25,15,42,543,1,12.92857143,1
education nationale,https://www.linkedin.com,2,0,0,1,0.5,26,22,108,1225,1,11.34259259,0
edward jones,https://en.wikipedia.org,2,1,0.5,2,1,26,21,279,1339,1,4.799283154,0
electrolux,https://www.electroluxgroup.com,2,2,2,1,1,25,21,239,0,1,0,1
eli lilly and company,https://www.lilly.com a...,2,1,0.25,0,0,29,21,0,642,1,0,1
emerson,https://www.emerson.com,2,2,2,0,0,13,16,28,642,1,22.92857143,1
emerson automation solutions,https://www.emerson.com,2,0,0,0,0,23,24,28,1982,0,70.78571429,1
emirates,https://hi.wikipedia.org,2,0,0,0,0,32,22,734,0,0,0,0
eni,www.eni.com,2,2,2,0,0,36,8,0,543,1,0,1
enterprise holdings,https://www.linkedin.com,2,1,0.5,2,1,13,20,108,1225,1,11.34259259,0
enterprise rent-a-car,https://en.wikipedia.org,2,1,0.5,1,0.5,16,21,279,2486,1,8.910394265,0
epam systems,https://www.epam.com,2,0,0,1,0.5,47,17,251,1225,1,4.880478088,1
ericsson,https://en.wikipedia.org,2,1,1,6,6,13,21,279,0,1,0,0
escola,https://gaya.nic.in public-utility-category स्कूल,2,0,0,0,0,25,45,0,1225,0,0,1
eskom,https://en.wikipedia.org,2,1,1,1,1,13,21,279,100,1,0.3584229391,0
etisalat,https://www.etisalat.com,2,1,1,2,2,28,16,52,1225,1,23.55769231,1
european commission,https://en.wikipedia.org,2,1,0.5,2,1,14,21,279,197,1,0.70609319,0
everis,https://www.everis.com,2,1,1,1,1,18,16,45,0,1,0,1
"expedia, inc.",https://www.expedia.com,2,0,0,1,0.5,51,18,162,1225,1,7.561728395,1
exxonmobil,https://en.wikipedia.org,2,1,1,4,4,14,22,279,0,1,0,0
ey,https://www.ey.com en...,2,1,1,1,1,49,22,0,1225,1,0,1
faa,https://en.wikipedia.org,2,0,0,1,1,41,23,279,74,1,0.2652329749,0
facebook,https://www.facebook.com,2,1,1,1,1,21,16,0,1225,1,0,0
fairfax county public schools,https://en.wikipedia.org,2,1,0.25,1,0.25,16,26,279,543,1,1.946236559,0
farmers insurance,https://www.linkedin.com,2,1,0.5,1,0.5,13,20,108,208,1,1.925925926,0
faurecia,https://careers.faurecia.com,2,1,1,1,1,12,20,19,543,1,28.57894737,1
fca fiat chrysler automobiles,https://www.linkedin.com,2,1,0.25,0,0,17,27,108,49,1,0.4537037037,0
fedex,https://www.fedex.com,2,1,1,1,1,37,16,270,49,1,0.1814814815,1
fedex express,https://www.fedex.com,2,0,0,1,0.5,38,20,270,231,1,0.8555555556,1
fedex ground,https://groundwarehousejobs.fedex.com,2,0,0,1,0.5,8,31,50,1225,1,24.5,1
fidelity investments,https://en.wikipedia.org,2,1,0.5,1,0.5,14,22,279,0,1,0,0
fifth third bank,https://www.53.com cu...,2,1,0.3333333333,1,0.3333333333,41,23,0,894,1,0,1
first data corporation,https://www.firstdata.com,2,0,0,1,0.3333333333,21,20,59,1043,1,17.6779661,1
fis,https://www.fisglobal.com,2,1,1,1,1,13,22,111,1225,1,11.03603604,1
fiserv,https://en.wikipedia.org,2,1,1,1,1,13,21,279,0,1,0,0
flextronics,https://flex.com careers,2,0,0,1,1,13,17,0,1225,1,0,1
fluor corporation,https://en.wikipedia.org,2,1,0.5,1,0.5,14,22,279,1225,1,4.390681004,0
fnb south africa,https://en.wikipedia.org,2,0,0,0,0,34,21,279,864,0,3.096774194,0
ford motor company,https://corporate.ford.com,2,1,0.3333333333,1,0.3333333333,3,22,58,678,1,11.68965517,1
forza silicon,https://www.ametek.com,2,1,0.5,1,0.5,21,19,53,1225,1,23.11320755,1
four seasons hotels and resorts,https://en.wikipedia.org,2,1,0.2,1,0.2,16,26,279,1225,1,4.390681004,0
foxconn,https://en.wikipedia.org,2,1,1,4,4,13,23,279,0,1,0,0
free lance,https://www.upwork.com,2,0,0,0,0,17,21,196,1115,0,5.68877551,1
fresenius medical care,https://fmcna.com,2,1,0.3333333333,1,0.3333333333,3,19,94,0,1,0,1
fresher,https://www.naukri.com,2,2,2,1,1,43,20,0,2365,1,0,1
fujitsu,https://www.fujitsu.com,2,1,1,4,4,7,16,240,1225,1,5.104166667,1
g4s,https://en.wikipedia.org,2,1,1,1,1,14,23,279,543,1,1.946236559,0
ge,https://www.linkedin.com,2,1,1,1,1,12,23,108,1225,1,11.34259259,0
ge aviation,https://en.wikipedia.org,2,1,0.5,2,1,15,20,279,1225,1,4.390681004,0
ge capital,https://en.wikipedia.org,2,1,0.5,5,2.5,15,21,279,77,1,0.2759856631,0
ge healthcare,https://www.gehealthcare.in,2,2,1,1,0.5,43,16,11,0,1,0,1
ge power,https://www.ge.com ge...,2,1,0.5,1,0.5,22,20,0,0,1,0,1
geen,https://hi.wikipedia.org wiki,2,0,0,0,0,23,28,0,1225,0,0,0
geico,https://en.wikipedia.org,2,1,1,1,1,16,21,279,1225,1,4.390681004,0
genentech,https://en.wikipedia.org,2,1,1,3,3,13,21,279,543,1,1.946236559,0
general dynamics information technology,https://www.linkedin.com,2,1,0.25,1,0.25,15,33,108,0,1,0,0
general mills,en.wikipedia.org wiki,2,1,0.5,1,0.5,14,17,0,0,1,0,0
general motors,https://hi.wikipedia.org wiki जनरल_मोटर्स,2,0,0,1,0.5,23,38,0,231,1,0,0
generali,https://general.futuregenerali.in,2,1,1,1,1,47,25,177,1225,1,6.920903955,1
generalitat de catalunya,https://en.wikipedia.org,2,1,0.3333333333,1,0.3333333333,14,24,279,0,1,0,0
genpact,https://www.genpact.com,2,1,1,4,4,58,16,125,0,1,0,1
goldman sachs,en.wikipedia.org wiki,2,1,0.5,1,0.5,14,19,0,39,1,0,0
google,https://www.google.co.in,2,1,1,1,1,1,18,0,1225,1,0,1
government of maharashtra,https://en.wikipedia.org,2,1,0.3333333333,0,0,14,22,279,74,1,0.2652329749,0
governo do estado de são paulo,https://www.facebook.com,2,1,0.1666666667,1,0.1666666667,22,27,0,585,1,0,0
govt. of india,https://mygov.in,2,0,0,0,0,50,15,102,0,0,0,1
grant thornton llp,https://www.grantthornton.in,2,0,0,0,0,18,17,50,1683,0,33.66,1
gsk,https://www.gsk.com,2,1,1,0,0,12,16,302,0,1,0,1
h&m,www.facebook.com,2,1,1,1,1,29,15,0,1225,1,0,0
h&r block,https://en.wikipedia.org,2,1,0.5,3,1.5,15,22,279,426,1,1.52688172,0
halliburton,https://jobs.halliburton.com,2,1,1,1,1,9,17,44,563,1,12.79545455,1
harvard university,https://online-learning.harvard.edu,2,1,0.5,1,0.5,24,29,51,911,1,17.8627451,1
hays,https://www.haysplc.com,2,1,1,1,1,32,19,129,0,1,0,1
hca,en.wikipedia.org wiki,2,2,2,5,5,23,20,0,7164,1,0,0
hcl infosystems ltd,https://www.moneycontrol.com,2,1,0.3333333333,3,1,20,24,704,0,1,0,0
hcl technologies,https://www.hcltech.com,2,1,0.5,1,0.5,41,20,206,74,1,0.359223301,1
hdfc bank,https://hi-in.facebook.com,2,1,0.5,1,0.5,26,21,34,1225,1,36.02941176,0
health service executive,https://en.wikipedia.org,2,1,0.3333333333,3,1,15,21,279,1225,1,4.390681004,0
heineken,https://en.wikipedia.org,2,1,1,7,7,13,20,279,776,1,2.781362007,0
henkel,https://www.henkel.in,2,1,1,3,3,1,15,70,450,1,6.428571429,1
herbalife,https://www.herbalife.co.in,2,1,1,1,1,24,18,31,0,1,0,1
hewlett-packard,https://hi.wikipedia.org wiki,2,0,0,0,0,25,25,0,774,0,0,0
hilton worldwide,https://www.hilton.com,2,0,0,0,0,46,19,50,0,0,0,1
home depot,https://www.homedepot.ca,2,1,0.5,2,1,35,16,94,0,1,0,1
honeywell - Google'da Ara,https://www.honeywell.com,2,0,0,0,0,14,23,94,16,0,0.170212766,1
hospital universitario josep trueta,https://es.wikipedia.org,2,0,0,0,0,27,29,294,1182,0,4.020408163,0
hôtel,https://www.hotelvetements.com,2,2,2,0,0,29,26,23,395,1,17.17391304,1
hp,https://www8.hp.com,2,1,1,2,2,53,17,0,2,1,0,1
hsbc,https://www.hsbc.com,2,2,2,1,1,46,16,143,1066,1,7.454545455,1
hsbc global banking and markets,https://www.gbm.hsbc.com,2,0,0,1,0.2,15,29,54,797,1,14.75925926,1
huawei technologies - Google Suche,https://www.huawei.com,2,0,0,0,0,33,30,177,808,0,4.564971751,1
humana,https://www.humana-india.org,2,1,1,2,2,24,22,69,381,1,5.52173913,1
hyatt hotels corporation,https://en.wikipedia.org,2,0,0,1,0.3333333333,17,20,279,1225,1,4.390681004,0
ibm,https://www.ibm.com,2,2,2,4,4,16,16,45,398,1,8.844444444,1
icici bank,https://www.icicicareers.com,2,1,0.5,1,0.5,15,23,0,0,1,0,1
idea cellular ltd,https://www.vodafoneidea.com,2,0,0,0,0,46,26,33,333,0,10.09090909,1
idol image consulting,https://idol-image.com,2,1,0.3333333333,1,0.3333333333,6,18,13,646,1,49.69230769,1
ikea group,https://www.ikea.com,2,1,0.5,1,0.5,14,17,110,74,1,0.6727272727,1
imss,https://www.linkedin.com,2,1,1,2,2,14,23,108,543,1,5.027777778,0
independent,https://www.independent.co.uk,2,1,1,1,1,46,18,309,1408,1,4.556634304,1
independiente,https://en.wikipedia.org,2,1,1,2,2,30,20,279,1225,1,4.390681004,0
indian oil corporation limited,https://iocl.com,2,0,0,0,0,46,26,201,845,0,4.2039801,1
indian railways,https://indianrailways.gov.in,2,0,0,1,0.5,3,16,135,174,1,1.288888889,1
indite technologies,https://economictimes.indiatimes.com,2,1,0.5,1,0.5,39,29,474,0,1,0,1
inditex,https://www.inditex.com,2,1,1,1,1,17,16,106,0,1,0,1
indra,https://en.wikipedia.org,2,1,1,4,4,13,21,279,1225,1,4.390681004,0
infosys,https://www.infosys.com,2,1,1,1,1,57,16,193,1137,1,5.89119171,1
ing,https://www.linkedin.com,2,1,1,3,3,12,22,108,543,1,5.027777778,0
ingram micro,https://www.linkedin.com,2,1,0.5,2,1,13,22,108,543,1,5.027777778,0
inps,https://www.citibank.com,2,1,1,1,1,57,22,4,31,1,7.75,1
insidesecure,https://fr.linkedin.com,2,0,0,0,0,14,20,108,480,0,4.444444444,0
intel corporation,https://www.intel.com,2,0,0,0,0,32,18,70,42,0,0.6,1
intercontinental hotels group (ihg®),https://www.ihg.com,2,0,0,0,0,44,32,97,0,0,0,1
international mission of mercy (imm),https://www.immusa.org,2,0,0,0,0,9,31,31,551,0,17.77419355,1
international paper,https://en.wikipedia.org,2,1,0.5,1,0.5,14,19,279,1225,1,4.390681004,0
intertek,https://www.linkedin.com,2,1,1,2,2,12,21,108,543,1,5.027777778,0
intesa sanpaolo,https://www.linkedin.com,2,1,0.5,2,1,13,20,108,543,1,5.027777778,0
iqvia,https://www.linkedin.com,2,1,1,2,2,15,22,108,543,1,5.027777778,0
itaú unibanco,https://www.itau.com,2,0,0,1,0.5,52,15,14,0,1,0,1
j.p. morgan,https://www.jpmorganchase.com,2,0,0,0,0,18,21,111,2662,0,23.98198198,1
jabil,www.linkedin.com,2,1,1,1,1,12,15,0,0,1,0,0
jacobs,https://www.linkedin.com,2,1,1,2,2,12,23,108,543,1,5.027777778,0
jaguar land rover,https://en.wikipedia.org,2,1,0.3333333333,4,1.333333333,15,21,279,1225,1,4.390681004,0
jcpenney,https://en.wikipedia.org,2,1,1,1,1,15,20,279,1225,1,4.390681004,0
jll,https://www.jll.co.in,2,2,2,1,1,57,18,133,1572,1,11.81954887,1
john deere,https://www.deere.com,2,1,0.5,2,1,41,16,205,1251,1,6.102439024,1
johnson & johnson,https://www.jnj.in,2,1,0.3333333333,1,0.3333333333,19,15,85,0,1,0,1
johnson controls,https://en.wikipedia.org,2,1,0.5,1,0.5,14,21,279,1225,1,4.390681004,0
jpmorgan chase & co.,https://www.jpmorgan.com,2,0,0,1,0.25,22,21,124,744,1,6,1
junta de andalucía,https://twitter.com,2,1,0.3333333333,1,0.3333333333,30,18,6,67,1,11.16666667,1
kaiser permanente,https://en.wikipedia.org,2,1,0.5,2,1,14,20,279,1225,1,4.390681004,0
"kbr, inc.",https://www.kbr.com,2,0,0,0,0,11,18,149,0,0,0,1
"keller williams realty, inc.",https://www.linkedin.com,2,1,0.25,1,0.25,15,25,108,543,1,5.027777778,0
kellogg company,https://www.kelloggs.com,2,0,0,0,0,45,18,71,0,0,0,1
kelly services,www.kellyservices.com,2,1,0.5,0,0,29,9,0,0,1,0,1
kimberly-clark,https://www.kimberly-clark.com,2,1,1,1,1,15,16,0,0,1,0,1
klm,https://www.klm.co.in,2,2,2,1,1,53,18,78,0,1,0,1
kohl's department stores,https://en.wikipedia.org,2,0,0,0,0,17,22,279,1225,0,4.390681004,0
korea facilitators association,https://www.linkedin.com,2,1,0.3333333333,1,0.3333333333,28,28,108,543,1,5.027777778,0
kotak mahindra bank,https://netbanking.kotak.com,2,0,0,0,0,12,23,0,5,0,0,1
kpmg,https://home.kpmg,2,3,3,1,1,53,13,44,952,1,21.63636364,1
kpmg uk,https://www.linkedin.com,2,1,0.5,0,0,16,22,108,543,1,5.027777778,0
kpn,https://www.kpn.com,2,1,1,4,4,60,16,164,677,1,4.12804878,1
kroger,www.thekrogerco.com,2,1,1,1,1,9,13,0,0,1,0,1
kuehne + nagel,https://www.linkedin.com,2,0,0,0,0,15,22,108,543,0,5.027777778,0
l-3 communications,https://en.wikipedia.org,2,0,0,2,1,23,20,279,1225,1,4.390681004,0
l'oréal,https://www.lorealparisusa.com,2,0,0,1,1,9,26,209,0,1,0,1
l&t infotech,https://www.lntinfotech.com,2,0,0,0,0,44,18,103,667,0,6.475728155,1
lafargeholcim,en.wikipedia.org wiki,2,1,1,2,2,14,18,0,0,1,0,0
larsen & toubro,https://hi.wikipedia.org wiki लार्सन_एंड_टूब्...,2,0,0,1,0.3333333333,28,44,0,0,1,0,0
lavoratore indipendente,https://www.treccani.it,2,0,0,0,0,44,22,86,662,0,7.697674419,1
le groupe la poste,https://www.groupelaposte.com,2,1,0.25,0,0,41,18,70,457,1,6.528571429,1
lear corporation,https://en.wikipedia.org,2,1,0.5,1,0.5,14,21,279,1225,1,4.390681004,0
leidos,https://www.linkedin.com,2,1,1,1,1,12,20,108,543,1,5.027777778,0
lenovo,https://www.lenovo.com,2,1,1,1,1,56,16,313,1701,1,5.434504792,1
leonardo,https://en.wikipedia.org,2,1,1,2,2,22,21,279,1225,1,4.390681004,0
leroy merlin,https://www.leroymerlin.fr,2,1,0.5,2,1,49,16,0,0,1,0,1
lg electronics,https://www.lg.com,2,0,0,1,0.5,21,17,212,0,1,0,1
liberty mutual insurance,https://www.libertymutualgroup.com,2,0,0,0,0,12,22,71,716,0,10.08450704,1
lic,https://en.wikipedia.org,2,0,0,1,1,36,23,279,1225,1,4.390681004,0
lifespan,https://www.sciencedirect.com,2,1,1,2,2,38,27,110,0,1,0,0
linkedin,https://en.wikipedia.org,2,1,1,1,1,14,19,279,1225,1,4.390681004,1
lloyds banking group,https://www.lloydsbankinggroup.com,2,1,0.3333333333,1,0.3333333333,17,18,125,1395,1,11.16,1
lockheed martin,https://www.lockheedmartin.com,2,1,0.5,1,0.5,13,17,143,771,1,5.391608392,1
los angeles unified school district,https://home.lausd.net,2,1,0.2,1,0.2,5,30,594,2091,1,3.52020202,1
"lowe's companies, inc.",https://www.linkedin.com,2,1,0.3333333333,1,0.3333333333,14,20,108,543,1,5.027777778,0
m&t bank,https://en.wikipedia.org,2,1,0.5,1,0.5,15,21,279,1225,1,4.390681004,0
machine vibration engineers,https://in.linkedin.com,2,1,0.3333333333,1,0.3333333333,36,21,108,544,1,5.037037037,0
macquarie group,https://www.macquarie.com.au,2,0,0,1,0.5,37,19,50,909,1,18.18,1
macy's,https://www.macysinc.com,2,1,1,2,2,11,20,63,802,1,12.73015873,1
magna international,https://en.wikipedia.org,2,1,0.5,1,0.5,14,21,279,1225,1,4.390681004,0
mahindra satyam,https://www.techmahindra.com,2,0,0,0,0,13,22,113,2161,0,19.12389381,1
manpowergroup,https://www.manpoweronline.in,2,1,1,0,0,12,21,14,0,1,0,1
manulife,https://www.manulife.com,2,1,1,1,1,51,16,65,424,1,6.523076923,1
mapfre,https://www.mapfre.com,2,2,2,2,2,46,16,80,664,1,8.3,1
marks and spencer,https://www.marksandspencer.in,2,1,0.3333333333,2,0.6666666667,18,17,258,2604,1,10.09302326,1
marriott international,https://en.wikipedia.org,2,1,0.5,1,0.5,14,22,279,1225,1,4.390681004,0
mars,https://mars.nasa.gov,2,2,2,1,1,37,17,94,1657,1,17.62765957,1
marsh,https://www.marsh.com,2,1,1,1,1,47,16,91,12,1,0.1318681319,1
mary kay cosmetics,https://en.wikipedia.org,2,0,0,1,0.3333333333,12,22,279,1225,1,4.390681004,0
mary kay inc.,https://www.marykay.com,2,0,0,1,0.3333333333,29,18,42,363,1,8.642857143,1
massachusetts general hospital,https://en.wikipedia.org,2,1,0.3333333333,1,0.3333333333,15,27,279,1225,1,4.390681004,0
massachusetts institute of technology (mit),https://www.topuniversities.com,2,1,0.2,1,0.2,23,36,105,0,1,0,0
mastercard,https://www.mastercard.co.in,2,1,1,2,2,1,18,0,8,1,0,1
mayo clinic,https://www.mayo.edu,2,1,0.5,1,0.5,44,19,101,0,1,0,1
mcdonald's corporation,https://hi.wikipedia.org wiki मैकडॉनल्ड्स,2,0,0,1,0.5,23,37,0,0,1,0,0
mckesson,https://www.linkedin.com,2,1,1,1,1,13,21,108,543,1,5.027777778,0
mckinsey & company,https://www.linkedin.com,2,1,0.3333333333,1,0.3333333333,14,22,108,543,1,5.027777778,0
me,https://en.wikipedia.org,2,1,1,4,4,13,23,279,1225,1,4.390681004,0
me stesso,https://context.reverso.net translation me+stesso,2,1,0.5,1,0.5,46,41,0,0,1,0,1
medtronic,https://www.linkedin.com,2,1,1,2,2,12,21,108,543,1,5.027777778,0
mercer,https://www.mercer.com,2,1,1,1,1,9,16,120,859,1,7.158333333,1
merck,https://www.merckgroup.com,2,1,1,1,1,44,21,197,1478,1,7.502538071,1
merrill lynch,https://hi.wikipedia.org wiki मेरिल_लिंच,2,0,0,1,0.5,22,36,0,0,1,0,0
metlife,https://www.metlife.com,2,1,1,3,3,35,16,217,1821,1,8.391705069,1
mi casa,https://www.youtube.com watch,2,1,0.5,1,0.5,40,27,0,0,1,0,1
miami-dade county public schools,https://en.wikipedia.org,2,1,0.25,1,0.25,17,28,279,1225,1,4.390681004,0
michelin,https://www.michelin.in,2,1,1,1,1,35,15,57,624,1,10.94736842,1
michigan state university,https://en.wikipedia.org,2,1,0.3333333333,1,0.3333333333,15,24,279,1225,1,4.390681004,0
microsoft,https://hi.wikipedia.org wiki माइक्रोसॉफ़्ट,2,0,0,2,2,26,41,0,0,1,0,0
mid managing international diffusion,https://rocketreach.co,2,1,0.25,1,0.25,23,32,48,1,1,0.02083333333,1
ministerie van defensie,https://www.rijksoverheid.nl,2,1,0.3333333333,0,0,21,25,50,499,1,9.98,1
ministerio de educación,https://www.minedu.gob.bo,2,1,0.3333333333,3,1,2,21,123,1909,1,15.5203252,1
"ministero istruzione, universita' e ricerca",https://it.wikipedia.org,2,0,0,0,0,18,34,299,1856,0,6.20735786,0
ministry of education,https://en.wikipedia.org,2,1,0.3333333333,1,0.3333333333,22,21,279,1225,1,4.390681004,0
mondelēz international,https://en.wikipedia.org,2,0,0,0,0,15,22,279,1225,0,4.390681004,0
monsanto company,https://en.wikipedia.org,2,0,0,1,0.5,11,21,279,1225,1,4.390681004,0
morgan stanley,https://www.morganstanley.com,2,1,0.5,1,0.5,45,17,84,2165,1,25.77380952,1
motorola,https://www.motorola.in,2,1,1,6,6,27,15,54,392,1,7.259259259,1
mphasis,https://careers.mphasis.com,2,1,1,1,1,51,20,69,736,1,10.66666667,1
msd,https://www.linkedin.com,2,1,1,1,1,13,22,108,543,1,5.027777778,0
my home,https://myhomeconstructions.com,2,1,0.5,1,0.5,47,26,59,362,1,6.13559322,1
my own business,https://blog.hubspot.com,2,0,0,0,0,48,21,109,824,0,7.559633028,1
mynet,https://www.crunchbase.com,2,1,1,1,1,40,24,1,0,1,0,1
nasa,https://hi.wikipedia.org wiki नासा,2,0,0,0,0,17,32,0,0,0,0,0
national australia bank,https://en.wikipedia.org,2,1,0.3333333333,1,0.3333333333,15,22,279,1225,1,4.390681004,0
national grid,https://www.nationalgrid.com,2,1,0.5,1,0.5,2,17,54,0,1,0,1
national oilwell varco,https://en.wikipedia.org,2,0,0,1,0.3333333333,20,21,279,1225,1,4.390681004,0
nationwide insurance,https://en.wikipedia.org,2,0,0,0,0,29,20,279,1225,0,4.390681004,1
natura,https://www.naturabrasil.fr,2,1,1,1,1,49,21,147,1252,1,8.517006803,1
"nbcuniversal media, llc",https://www.nbcuniversal.com,2,0,0,0,0,23,23,50,902,0,18.04,1
ncr corporation - Cerca con Google,https://it.wikipedia.org wiki NCR_Corporation,2,0,0,0,0,20,40,0,0,0,0,0
nedbank,https://www.nedbank.co.za,2,1,1,1,1,16,18,0,15,1,0,1
nessuna azienda,https://www.archilovers.com,2,1,0.5,1,0.5,44,23,78,0,1,0,1
nestlé,https://www.nestle.in,2,2,2,1,1,38,16,309,0,1,0,1
network rail,https://en.wikipedia.org,2,1,0.5,1,0.5,14,21,279,1225,1,4.390681004,0
new york life insurance company,https://en.wikipedia.org,2,1,0.2,1,0.2,17,28,279,1225,1,4.390681004,0
new york university,http://www.nyu.edu un...,2,0,0,1,0.3333333333,25,22,0,0,1,0,1
nhs,https://www.nhs.uk cor...,2,1,1,2,2,26,22,0,0,1,0,1
nhs trust,https://www.nhs.uk pages,2,0,0,4,2,48,20,0,0,1,0,1
nielsen,https://www.nielsen.com,2,2,2,0,0,16,16,43,19,1,0.4418604651,1
nike,https://www.myntra.com,2,2,2,3,3,51,21,370,0,1,0,1
ninguna,https://dle.rae.es ninguno,2,1,1,1,1,49,20,0,0,1,0,1
nissan motor corporation,https://www.linkedin.com,2,1,0.3333333333,0,0,14,23,108,543,1,5.027777778,0
nokia,https://www.gsmarena.com,2,1,1,1,1,27,23,163,886,1,5.435582822,0
nordea,https://en.wikipedia.org,2,1,1,2,2,,21,279,1225,1,4.390681004,0
nordstrom,https://www.nordstromrack.com,2,1,1,2,2,45,20,54,183,1,3.388888889,1
northern trust corporation,https://locations.northerntrust.com Washington,2,0,0,0,0,38,29,0,0,0,0,1
northrop grumman corporation,https://en.wikipedia.org,2,1,0.3333333333,1,0.3333333333,31,25,279,1225,1,4.390681004,0
northwell health,https://www.linkedin.com,2,1,0.5,1,0.5,13,21,108,543,1,5.027777778,0
northwestern mutual,https://www.linkedin.com,2,1,0.5,2,1,13,22,108,543,1,5.027777778,0
novartis,https://www.novartis.in,2,1,1,2,2,7,15,61,0,1,0,1
novo nordisk,https://www.novonordisk.com,2,1,0.5,1,0.5,17,17,30,32,1,1.066666667,1
nsw department of education and communities,https://education.nsw.gov.au,2,0,0,0,0,32,32,93,980,0,10.53763441,1
nxp semiconductors,https://en.wikipedia.org,2,1,0.5,1,0.5,16,18,279,1225,1,4.390681004,0
nyc department of education,https://idp.nycenet.edu,2,0,0,1,0.25,24,25,5,44,1,8.8,1
oasis tours india pvt. ltd.,https://oasistoursindia.co.in,2,0,0,0,0,24,19,38,555,0,14.60526316,1
office depot,https://www.linkedin.com,2,1,0.5,1,0.5,13,21,108,543,1,5.027777778,0
oracle,https://en.wikipedia.org,2,1,1,1,1,25,23,280,1225,1,4.375,0
orange,https://en.wikipedia.org,2,1,1,2,2,22,22,280,1225,1,4.375,0
orange business services,https://www.linkedin.com,2,1,0.3333333333,0,0,14,23,108,543,1,5.027777778,0
own businees,https://blog.hubspot.com,2,0,0,0,0,49,21,109,824,0,7.559633028,0
pacific gas and electric company,https://en.wikipedia.org,2,1,0.2,1,0.2,16,29,280,1225,1,4.375,0
panera bread,https://en.wikipedia.org,2,1,0.5,1,0.5,14,20,280,1225,1,4.375,0
parker hannifin,https://en.wikipedia.org,2,1,0.5,0,0,14,21,280,1225,1,4.375,0
